ID,RA,DEC,PER,Q,M,NU,rMean,primary_class,secondary_class,odr slope,odr slope error,intercept,intercept error,angle,angle error,pythag
2MASS_J20533662+4439529,313.40262665227465,44.66467215720368,3.2087630887766005,0.4437691410717629,0.4126213552703583,0.009986539680120612,16.721199944303795,qpd,,1.3517102992632797,0.09692164169413896,15.892526412342956,0.2235993696124634,53.50583473697754,1.9653306693589976,0.604233889948572
2MASS_J20564400+4346000,314.1833687815177,43.76669443921591,4.061232427020968,0.4526526192918462,0.10947338590121254,0.015061133966143246,18.060018507973425,qps,,1.2529935088193356,0.09154919521205662,17.61083064627785,0.16436776587947222,51.40702696220738,2.014737680462173,0.5980686035187827
2MASS_J20570162+4341387,314.25679032427837,43.69410701051157,2.988385751009951,0.611440255117138,-0.06722968531268515,0.01131573974488305,18.564869548504983,qps,,1.0079822674246708,0.07068496081695473,18.54344666762121,0.1325484606527052,45.227764867779705,2.0181451982393246,0.8136301948385185
2MASS_J20582381+4353114,314.59920599772784,43.88648447204281,1.0114028400738575,0.7786613025157753,0.4802873034077813,0.040614771967770295,13.15541461960133,qpd,,3.660237759285837,0.10312571091099064,9.909792577788114,0.12686047853293658,74.71933848639152,0.4100164691170256,1.218736055824502
DPP2017_409,314.80322628703317,44.2741206966779,,0.7829138396941134,-0.2990826371195796,0.008342859224634779,17.163282937962965,b,,0.7278448925517134,0.14892676551410686,17.8068457080633,0.3513268323819876,36.04880796104118,5.502222438445133,0.47846467739146203
FHK_101,312.8605833333333,44.60799999999998,182.55118311718255,0.8793312674913631,-0.07705652889948178,0.06436373179424988,18.2055116514377,s,,-19.383282165345804,14.016860589274275,57.38203792780352,27.415073070283945,-87.0466803590012,1.5691694184550142,2.117807312123981
FHK_115,312.88908333333325,44.443583333333336,6.292011060769418,0.7093870585485773,0.005674124979552212,0.013279157164520985,14.999444261269838,qps,,4.185191879170411,0.6682721796071824,9.070167562895575,1.2399280256830971,76.56183224347299,2.023411398155871,0.4407821119234671
FHK_118,312.8974583333333,44.51088888888889,4.416535527230108,0.11365685490964815,0.2435415110905461,0.010309777492830572,18.105954954746835,p,,1.4017587562994243,0.12786919559647847,17.267147514089206,0.26369557202685456,54.496333578621424,2.4682914431959704,0.7960855223254282
FHK_123,312.9110833333333,44.0613888888889,0.9487325053844858,0.9170091572529424,-0.16139223648449755,0.031899543097807084,16.960586586037735,s,,2.2566084448147743,0.1303484599407374,14.514638826039373,0.2518869966916641,66.09981349437942,1.2226933712857977,1.315639685943452
FHK_127,312.9219166666666,43.798611111111114,1.356962746469088,0.4395211087721642,0.037018440131386735,0.01003158737470805,15.689936412432427,qps,,1.9475092544817667,0.7359363482920538,13.81442417804308,1.4447539167742534,62.820561840966604,8.248331992830897,0.778884258886937
FHK_130,312.92541666666665,44.64908333333333,8.214345951571262,0.5843234988187506,-0.005427432256361047,0.0070598206451841375,15.44070238892405,qps,l,1.1831262482322236,0.10322314164437653,15.046732605756164,0.2194578407197696,49.794892377298154,2.4662761982558847,0.23922970681921854
FHK_133,312.9370833333333,44.4386111111111,3.7722587346534295,0.15409875355498792,0.0854529911088212,0.010424188617510377,16.875230833860762,p,l,2.5637240558708507,0.4709714114859476,14.144116266276866,0.8113887584227851,68.69135230818246,3.472222422273513,0.5835094856133235
FHK_134,312.93816666666663,43.81730555555556,6.242051875309273,0.6086663137556902,0.2577065063966013,0.019525717280170614,18.4704446723301,qpd,,1.3771691457872843,0.18617347187860445,17.611748358331862,0.4062323844528049,54.015576385290366,3.6048200842959575,1.1056047512617684
FHK_137,312.94395833333334,44.37258333333333,2.175419455713308,0.2455775808342626,0.14247172791852136,0.01454548372835691,16.42148929050633,p,,1.8861430225290023,0.30355458734087193,14.519561435822652,0.6435502547576021,62.06824178874228,3.7942046549165647,0.747029170349718
FHK_138,312.94758333333334,44.53561111111111,6.421386329003202,0.6985750578168695,0.18570330264458115,0.026638907331919457,18.389115951898734,qps,,2.638210380225834,0.4530459115533589,14.943442741268669,0.941541856141436,69.24104540293139,3.161953195246371,1.237495312517221
FHK_142,312.95675,44.63127777777776,1.0348299439378241,0.8528574202302243,-0.4899361785763663,0.004195797221486862,14.645893890506333,b,,0.9855781600119379,0.07091315225418904,14.667908951835171,0.11610042929226605,44.58385116421844,2.054229763399732,0.2069435477235447
FHK_146,312.9820833333334,44.5646388888889,47.628829600931866,0.8750612331854497,0.4899408664818922,0.019080215627158573,15.871081526045014,apd,,4.542732050966809,0.4235505989335211,9.275104817939349,0.7874672479980802,77.58537610147799,1.111098826292462,0.7695129281260323
FHK_15,312.654125,44.34716666666666,,0.9170863581484112,0.3440814917202933,0.023448444978006758,15.2951091471519,l,,5.4990046203699645,0.7345142075016424,6.7648452006526485,1.3891225629345547,79.69332812483444,1.3368649793069818,0.6821731527417036
FHK_150,312.9936666666666,44.62338888888888,1.9058203052605305,0.1198571016334133,0.12785232436462493,0.012319890577406631,17.326969899999998,p,,1.3527010592944042,0.1865416411748685,16.459481038163098,0.4487253685178851,53.52590315524039,3.704821512440767,0.8507016625363136
FHK_153,312.99662499999994,44.42880555555556,4.154410343904903,0.7966730719084313,0.021764816450060925,0.011744985505060136,15.192673933544304,qps,,1.2722852105920344,0.2431198902536039,14.695543176369311,0.4430772702652588,51.833103307370685,5.179403688940769,0.3169767756868262
FHK_155,312.9975416666666,44.272861111111105,,0.9446047241865514,-0.20817036489571653,0.008349459737889673,14.666361271296294,s,,0.9109238107300484,0.07836019593353111,14.811881909781626,0.12943105870427551,42.331134628931416,2.444226825478341,0.3084866799925141
FHK_158,313.00466666666665,44.544166666666676,1.261905941062194,0.7394578198355893,-0.0818607750648907,0.006294217307619669,15.927255687619047,qps,,0.7997156675764321,0.1204376745671844,16.288974459342402,0.21390384149975186,38.64987258008926,4.185836479823259,0.2344210517841563
FHK_163,313.0193333333333,44.625111111111096,54.685958644936456,0.8038272770499597,0.730044314492756,0.026344706387669992,14.156162515555556,qpd,,3.6589457101373295,0.3221482105888154,8.465106990805705,0.6877298216825269,74.71419496437026,1.26853456876567,0.9453924462443916
FHK_164,313.02204166666667,44.291472222222225,0.9100281678783224,0.7424111892945936,0.4692637481861083,0.02466748634266543,17.454611510759488,qpd,,2.781930176171357,0.3144810763810093,13.334658454247437,0.7249185008518051,70.22837986663782,2.0459381376388794,1.1137338227195073
FHK_165,313.0252083333333,44.28777777777778,,0.9428606698785552,-0.09644248283457113,0.007376069817003667,12.924269782901554,s,,0.8114717030269789,0.0904952427586322,13.155566078281625,0.11042749351476557,39.05835209076049,3.117939567945962,0.2067218078045154
FHK_172,313.04820833333326,44.29855555555557,3.535720408626076,0.3501411970364657,0.33247950083074385,0.01491205002565858,16.146627497468355,p,,3.4252820786260165,0.496366605469136,11.387357413491516,0.9717397656284924,73.72500629997569,2.1954805427730104,0.48898615907272897
FHK_179,313.063125,44.28908333333332,191.14715251466203,0.8915359762474309,-0.07183895702391803,0.023911818639234958,18.67728777010582,l,,1.7171763330883034,0.10272512724031624,17.16485786424953,0.2139898493199226,59.78555862559658,1.4791543084069672,1.3475937135116178
FHK_181,313.0643750000001,44.469722222222224,211.01752396179336,0.7516133287940805,0.11805940206262648,0.017645343133428457,16.667725382594934,qps,,2.732930244701792,0.25875630032388663,13.157130348831773,0.5176073154923486,69.90204209575249,1.7393075484929728,0.8190386411690956
FHK_182,313.0696249999998,44.258111111111106,7.8642843212675775,0.21359211780047066,0.1957928187190316,0.00946347762006924,17.548647459662288,p,,1.451562065859575,0.09612946082980288,16.639671590809208,0.1957953832618049,55.43653787173478,1.768192007597651,0.6692435476721931
FHK_183,313.074375,44.354444444444454,3.21130118642878,0.3396589291818168,0.10778210330263192,0.008406019426933255,17.080885022468355,p,,1.4391067059605225,0.13838032937778846,16.201755106197574,0.27524133572900666,55.20550937215336,2.570860959765526,0.3929857862970293
FHK_192,313.097,43.082361111111105,7.229315899809352,0.1859785515551028,0.2860346966187988,0.011789972235006113,17.51118385960265,p,,2.1369518758193786,0.21333236857050894,15.2241874224519,0.4298118855332893,64.92246199976822,2.187185651299674,0.5924931174155036
FHK_200,313.1092083333333,44.573944444444436,1.4329369802862646,0.3666485344420128,-0.0682648272841232,0.0066072051054497614,15.642248783860762,p,,1.3630441871901802,0.13088884192551795,14.830524356425395,0.2898352472101138,53.7342934899561,2.6098341850608784,0.3663405799806422
FHK_203,313.11329166666667,44.077527777777796,0.9159824529253768,0.8999130751493274,0.029952722223969438,0.01729823449458709,18.32473673219048,s,,1.401657116311673,0.06928180530153583,17.45048325793163,0.14839136580086887,54.49437321204125,1.338658837591453,1.1320400489908036
FHK_21,312.66883333333334,44.3473888888889,1.0358779093390764,0.9030367656541176,-0.16172796175715595,0.009097294209946169,17.449447292088607,s,,1.2186789338619513,0.07823060893157252,16.923721358840414,0.18610702263865875,50.62904354473917,1.8015067399698792,0.6590764194625799
FHK_210,313.1287083333333,44.33655555555556,,0.8951428138649127,0.25148134183494225,0.05753143701481848,17.216935001265824,apd,,7.7180207601663255,2.831754538606195,4.369502776919027,5.428485959054179,82.61749179802234,2.4724343854067974,2.261031207273835
FHK_213,313.14091666666667,44.407194444444436,8.937695418499297,0.8332527994739293,0.05822266095738358,0.02114886456998857,18.337690137341774,qps,,1.339992410428632,0.09721169434961917,17.54373888081171,0.21971668498605545,53.26701768339107,1.9948371061120231,1.32789193815429
FHK_216,313.14529166666665,44.233472222222225,10.649091830785405,0.17096604038933835,0.1209420778427904,0.010985937098055029,16.1096266894636,p,l,4.155662833095275,0.29053209488747056,10.650631183622618,0.49959897126568104,76.46984310227334,0.9028371018150556,0.5213525121224742
FHK_217,313.1471249999999,44.55538888888889,6.441763938480225,0.3602057925163684,0.13597254044365786,0.013459291589996902,17.3700066306962,p,,1.1624063618188107,0.0648884119544666,16.898881618569447,0.18458265786204286,49.295104886874654,1.5790621500502495,0.7650606936960763
FHK_22,312.678375,44.36530555555554,1.0251535591567484,0.8919054679494419,-0.14260772655308734,0.01085626997550556,17.840674112658228,s,,0.9096499093999709,0.06005263132882765,18.067577257023625,0.1549104238841359,42.29122001623665,1.8828519603407532,0.7809745160769664
FHK_226,313.1774999999999,44.322555555555546,8.977221807130643,0.1364481347133468,0.11011482930444616,0.016457854859248836,17.37768687468354,p,,3.0481465751090244,0.5070357475413112,13.162014744508285,1.043479463849624,71.83697891337255,2.7823147183350376,0.8253734415320234
FHK_234,313.21095833333334,43.71541666666667,1.3017033351517815,0.8795810083085416,0.4047467527695716,0.022702439768465702,18.314623541471573,apd,,1.268606475643136,0.20680918623380684,17.71221687926871,0.4530868887164452,51.752469112206704,4.513515190258032,1.333948259012188
FHK_24,312.68720833333333,44.26516666666665,3.2240521420866752,0.9064341364131006,-0.04268772271678268,0.019249132298435463,16.181072238342967,s,,0.8079154438928251,0.12851057523158388,16.580488586530247,0.2591220744795386,38.93527992446118,4.479192644865995,0.6885901891462387
FHK_251,313.2739583333334,44.710305555555536,4.116498968066785,0.6038816379363717,0.05273046134640773,0.009779090133424977,15.94552321170886,qps,,1.5889082977189974,0.12455424386609434,14.621527040941968,0.28197818057529034,57.81520938013735,2.016753544787428,0.4641540970755649
FHK_253,313.2792083333334,44.30697222222222,,0.8953020588423539,-0.3182309066672929,0.005509999277458701,14.196387123492062,b,,0.8889095018567723,0.10759900086595137,14.324195792075644,0.12394196376454936,41.63419899355245,3.4412684107824507,0.19579598560256825
FHK_255,313.28416666666664,44.087305555555545,2.3262444668902043,0.8010245478777307,0.03323537092995267,0.03450048844497463,18.22356009295238,qps,,1.8898864801650548,0.16629868460169386,16.30319364473423,0.3589983259147562,62.115236636000425,2.0758718395200737,1.7756536237688596
FHK_26,312.692,44.319444444444436,13.704636645102322,0.6488829988081418,0.1327783673813873,0.02813608170670589,16.437197907911393,p,,4.522926436651487,1.2525616547003091,9.782169749263417,2.356514080765974,77.53270950455514,3.2150649206035524,0.6807786320467403
FHK_272,313.3210833333333,44.64283333333332,174.69689679726775,0.782494348606803,0.2569647777443748,0.013723789001988344,17.396612630696207,qps,l,1.114580135006487,0.06633937872357287,17.069712391460698,0.187658699879286,48.101582305157756,1.6902420416514972,1.0960854191358735
FHK_278,313.3497499999998,43.905,,0.6748076322306811,0.1245374970136099,0.008667220706669336,14.443741231666666,qps,,4.083076203906561,0.9262802140878592,8.719704427526963,1.7125500653902384,76.23838125302619,2.9133693627170314,0.2959189826518759
FHK_28,312.695875,44.29147222222221,1.0530742956270078,0.637760698486838,0.05424610212868282,0.012081719964463864,16.592677313730572,qps,,1.3289234442939153,0.13469711652379954,15.896689157831151,0.2850573430122276,53.03894831769328,2.7790953034817614,0.4606911790094456
FHK_281,313.35270833333334,44.342805555555536,2.778363005585506,0.19908986102759169,0.27095143323218485,0.011762676881111492,16.458690968987344,p,,2.611480213695496,0.3199025162954825,13.082535458418615,0.6746405225346255,69.04692673838736,2.3044145345780143,0.4864525733381401
FHK_282,313.357375,44.17925,1.4534570541910168,0.14810495501785684,0.08457805780655837,0.007955785134643139,16.505422041444863,p,l,1.6675542076573149,0.11170708731578594,15.15276497955735,0.2281747336995794,59.04969904516018,1.683769750730267,0.4077790752707194
FHK_285,313.3654583333333,44.17630555555554,222.58683877368026,0.6435814921205213,-0.0925241640583243,0.03887344205363789,17.597791905893537,l,,3.9001893358369935,0.2924873532847876,10.331120145671537,0.7340118134647522,75.61927447071825,1.0228095594509496,1.6243967715726328
FHK_286,313.36758333333336,44.305777777777756,0.9746987212152339,0.16415477806611006,0.2005251945535469,0.010039281477049387,18.148579890506326,mp,,1.2058436987559085,0.06182979308124925,17.666519888109196,0.13961828061774284,50.33125622602717,1.4345113234772895,1.2628270317442938
FHK_300,313.394875,44.48825,4.6759608749223815,0.8788321397256184,0.05327808184517131,0.015091629881079106,17.3086925414557,s,,1.3345235431330589,0.09604409422885074,16.38711899942306,0.26278056638625635,53.154638160675475,1.9757484701049863,0.8287344235458393
FHK_32,312.70329166666664,44.32316666666665,211.01752396179336,0.7387325634929262,-0.46857775077595293,0.02228057059093591,16.69428304398734,b,,1.936183502499505,0.06461022681513018,14.939790288192524,0.1205508943456195,62.68455236700247,0.7807899892776213,1.082478446214274
FHK_323,313.44395833333334,44.1803888888889,2.8890831624137294,0.1328138874862455,0.2170514231160079,0.009550766643966159,17.23880222452471,p,l,1.3078852751836547,0.08239396307959912,16.517785742949435,0.1903737710642961,52.59872264137679,1.732149807518813,0.7665338751554484
FHK_327,313.487125,44.85883333333333,,0.9022030689263616,0.07468054676085553,0.03600765220935905,18.183326107096775,s,,2.015349249106075,0.2605145286458064,16.252667158808066,0.4947569252376756,63.609763188151334,2.9398945735819466,1.5156413086655625
FHK_344,313.55720833333334,44.40897222222221,0.8455045803745623,0.7036384657995763,0.10714227773599302,0.052803998218626434,16.71683148974359,qps,,3.0975863182437022,0.3453022151791805,11.732865470989944,0.814044911664241,72.10825985178266,1.8738956378518816,2.1310927162584767
FHK_348,313.5881250000001,44.257555555555534,,0.947214501490128,-0.20456864098175567,0.008071305796370006,15.6086406994403,s,,0.8405961295671078,0.0388483768794991,16.014571393873418,0.09921923167354496,40.05027901317466,1.3045181195616755,0.3467909648768403
FHK_35,312.72154166666667,44.39822222222222,79.23302012848106,0.8891105192676295,0.2273961657855967,0.02276028204592441,17.260714003821658,s,,1.7768924308776093,0.2123813608947781,15.622235641421554,0.44954543463668895,60.630049108566205,2.9205280270830887,0.7211788842850425
FHK_36,312.72325,44.35025,31.17223428767109,0.6723642199752009,0.3718561924925719,0.05711778585001932,14.963962011392406,qpd,,7.779149233437514,0.5449934063765327,4.06895724971693,0.8874032768711035,82.67487089647766,0.5064934443327324,1.793157875593815
FHK_361,313.69416666666666,44.20166666666666,12.482661553981028,0.5867197892392176,0.3609166496736652,0.032758040806016075,17.883353257276113,qpd,,1.4867316976306288,0.10499052199500347,16.475149433880333,0.2934578786492441,56.07457915847878,1.878968059128281,1.6982052040338451
FHK_362,313.713125,44.19302777777778,1.6963842006544207,0.8452371597603036,-0.19500909141084172,0.024032193837811727,17.674581081835207,qps,,1.6016971100191677,0.13798057824170862,16.141930254985475,0.35120786709612783,58.02190964591463,2.2061384571686475,1.6973389648322454
FHK_371,313.796375,43.95413888888889,12.64792576544081,0.2422430157110926,-0.01033424727436935,0.007687565654047287,16.862677871000002,mp,,1.6084238750408446,0.181930766012644,15.747330581064675,0.33557764154956793,58.129681604481355,2.9137160683498653,0.3362699038350732
FHK_372,313.82604166666664,44.50352777777778,4.1374749852794155,0.3813355543783271,0.09937255904857976,0.012597151342868844,17.079380843730885,p,l,2.518503882472089,0.3575523140537209,13.975523291877787,0.736512564032771,68.34389670499264,2.7901350229224646,0.5892140669156916
FHK_390,314.0839583333334,44.70777777777778,200.5914551690006,0.8599267847893263,-0.14347301441028393,0.011276940782656751,18.301651022935786,qps,,0.8889917901368407,0.043402921300688624,18.50042996449686,0.08247007420824737,41.636832683073884,1.3889392857681269,0.6458079306333981
FHK_40,312.72625,44.297944444444454,6.524584329375196,0.8153791890348335,-0.1775783811268132,0.017880272058494913,17.05909723852459,qps,,2.041957073751405,0.14979204427030535,15.218249614766982,0.2637910980506373,63.90779482586545,1.6571813323965288,0.976507051456444
FHK_405,314.194875,43.76916666666666,111.87629617980477,0.8529426366884875,0.4681726522655773,0.026955064139917856,17.34777808039867,apd,,3.438738393117672,0.3653813895229523,12.530546532882907,0.7167466826500792,73.78534067678274,1.6254382369928004,1.0362795606164004
FHK_408,314.21570833333334,43.387027777777774,1.4100200116820754,0.4043626868232501,0.19422670337798684,0.013661644701283723,14.724201862598429,mp,,4.63608887522854,0.8052079180369849,9.87882491599811,1.0696929408388909,77.82784186110511,1.986684272967272,0.30160980609441745
FHK_409,314.2174583333333,44.09766666666667,12.9196190803863,0.4916960770349775,0.29657370500291497,0.05534107750636372,18.40283689043152,qpd,,16.775599118022303,40.8184041213503,-20.51358439645553,99.35609232830272,86.58861267972908,88.59633662069241,2.2767117749155594
FHK_418,314.28275,43.69872222222222,2.6995468647476453,0.6727507057166152,0.22220433234655546,0.01416031388656333,15.4011667102649,l,qps,5.3323019994763845,1.2079697841521029,7.931460852398274,2.077150238467474,79.37833455507068,2.2228691618251504,0.4616934174204878
FHK_43,312.73170833333336,44.297305555555546,4.638563420470115,0.8831585199982136,-0.004545653934578636,0.017343750315886114,15.946455352173913,l,,7.6480236028371085,7.329518191454582,3.8133538638943847,13.373009491993177,82.55068019961168,4.639121196199037,0.7223535596872096
FHK_430,314.4521666666667,43.495222222222225,7.294421476721811,0.3043839988629275,0.2268415841919925,0.01323979618334685,16.91557074370861,p,l,2.5354206727633444,0.5063493204411518,14.258835228314032,0.8728812415820588,68.47513495734705,3.8183111922952335,0.6525505705826441
FHK_431,314.45341666666667,44.09055555555556,3.5542929794807274,0.4245769123175971,0.0226883195566664,0.008434992563311832,16.068743418063313,p,l,2.381244279946248,0.2324395476073091,13.903822557245018,0.3683545479218529,67.22010178387633,1.9698742591904708,0.3393088359744321
FHK_434,314.4995,43.89055555555557,3.773631022782858,0.7919367616695832,0.041093256457010716,0.014157806620068122,14.827265697674415,qps,,2.3025838389790043,0.1557791947129792,12.826644282348793,0.2355226252755056,66.52494807338802,1.4183633100323891,0.5640333079019246
FHK_438,314.531875,43.88133333333333,1.6448134230675036,0.8800172698164397,-0.13042307577373907,0.014978356647969303,18.686032510596032,s,,1.2801854693675836,0.10846234090735728,18.089128202630146,0.23167706684102815,52.00529482757454,2.343747897620984,1.032225967294377
FHK_44,312.73945833333335,44.41272222222222,2.207354572399734,0.8109366472117661,-0.031285445085537204,0.020109216166139244,17.63652670664557,qps,,1.3338685346535788,0.11036414581390608,16.854281725980798,0.25345982548467383,53.14113883758267,2.25774713110074,1.1016732696694522
FHK_442,314.54174999999987,43.75999999999999,4.529032924024422,0.5251306296678319,-0.13432617554659754,0.031144866293975632,17.502515415231787,qps,,2.4114821277382363,0.1061438051864334,15.329921756243913,0.15769308210244934,67.47705859831416,0.8962013782275219,1.6291943870013148
FHK_444,314.54775,43.882527777777774,0.4999702430954969,0.5453071372048297,-0.13108249792630733,0.053686861747422425,18.681353464765106,b,,-18.96312356263016,39.95003300479862,58.833810240104,81.31664785804837,-86.9813643708224,88.47477058323837,1.6306030523579744
FHK_45,312.74195833333334,44.49952777777778,35.229730743007565,0.7273756268691969,-0.10164470789148056,0.007435349395118316,16.48954746329114,qps,,1.1284208679621968,0.09804895001770897,16.23355678994882,0.1929841540595021,48.45282446312635,2.4577365153056623,0.33529129364822363
FHK_451,314.57466666666664,43.89558333333334,148.89495763028842,0.8186822258381358,-0.1019747963079476,0.033038052018615774,16.648405226490063,qps,,4.971823381764522,0.7648104402242706,6.7246922848935355,1.8863959783435629,78.62763652876468,1.7033884216590809,1.4466687365388642
FHK_455,314.58974999999987,43.89580555555556,2.8738719167162468,0.8247219988882863,0.049721399176478144,0.00948300843870814,16.31600544039735,qps,,1.8835166692398952,0.1642950193109547,14.555983422401473,0.3274939905529708,62.035194489933346,2.078508264862798,0.37011858795041147
FHK_456,314.59708333333333,43.88302777777778,7.829,0.6648804301817521,0.1902349005806914,0.01817361762400364,16.56330697847682,qps,,2.417953238389,0.2960627154585396,14.069903132023,0.5224613276035752,67.53133697229772,2.4358701888440284,0.6846240363494974
FHK_459,314.60004166666664,43.8985,2.449709693483524,0.7338641536306783,0.1996792375027284,0.011817974889236695,15.569150735430467,qps,l,2.525934580710442,0.2495938652343255,12.710342622864342,0.4683852122922092,68.40173044476927,1.921488177127349,0.5786723124403171
FHK_46,312.743125,44.24233333333332,4.878227901262148,0.3002209690968957,0.18142150480160746,0.007412663656775746,15.041055618819186,p,,2.5014399158753835,0.33648373974349743,12.916620740842063,0.4760542086406545,68.20996335946471,2.636589511190726,0.2417935175815889
FHK_460,314.60645833333336,43.89127777777777,8.540412290609753,0.8061174221638382,0.4599120865459438,0.04223286704968315,18.028784549833887,qpd,,2.5369991225418653,0.4971479632134501,14.676869497805908,1.0683630404383209,68.48727875052273,3.819073725503253,1.7724711996562217
FHK_464,314.621125,44.1806111111111,1.035021278881353,-0.952252434479908,0.14053887093306605,0.01231504282871976,19.255770423719166,u,,0.9657201103651092,0.02504479418613076,19.30357305900496,0.03826236604447608,44.00092899523274,0.7418590832173545,1.0929025310006302
